*_**********_**********_* 
．．．．．．．．．．．．．．．．．．．．．．．．． 
．．．．．．．．．★︵＿＿＿︵★．．．．．．．．． 
．．．．．．．．．／　　　　　＼．．．．．．．．． 
．．．．．．．．．︴●　　　●　︴．．．．．．．． 
．．．．．．．．．︴≡　﹏　≡　︴．．．．．．．． 
．．．．．．．．．＼＿＿＿＿＿／．．．．．．．．． 
．．╭╧╮╭╧╮╭╧╮╭╧╮ ╭╧╮╭╧╮╭╧╮╭╧╮．．．．．．． 
．．│              
．．╘∞╛╘∞╛╘∞╛╘∞╛╘∞╛╘∞╛╘∞╛．．．．．．． 
．．．．．．．．．．．．．．．．．．．．．．．． 
//如果你抓包了获取到了直播源，请自用，别公开，谢谢！// 
 
🇨🇳央视频道,#genre# 
小姐姐陪看,http://tvmvip110.club/douyu.php?id=3700024
神配音,http://tvmvip110.club/douyu.php?id=2040822
纪录片,http://tvmvip110.club/douyu.php?id=8834003
车展车模特,http://tvmvip110.club/douyu.php?id=9805480
DJ厅,http://tvmvip110.club/douyu.php?id=1770806
斗鱼MV,http://tvmvip110.club/douyu.php?id=3186217
周杰伦MV,http://tvmvip110.club/douyu.php?id=7537296
斗鱼人气港剧,http://tvmvip110.club/douyu.php?id=4549169
经典小品,http://tvmvip110.club/douyu.php?id=9067836
斗鱼奇案,http://tvmvip110.club/douyu.php?id=610972
RM轮播,http://tvmvip110.club/douyu.php?id=7298973
RM点播,http://tvmvip110.club/douyu.php?id=131977
篮球人物,http://tvmvip110.club/douyu.php?id=8434598
王大锤,http://tvmvip110.club/douyu.php?id=9220456

🔫轮播·解说,#genre#
牛叔看片,http://tvmvip110.club/douyu.php?id=2758565
迷小雅解说,http://tvmvip110.club/douyu.php?id=9639225
斗牌解说,http://tvmvip110.club/douyu.php?id=9559158
小涛讲电影,http://tvmvip110.club/douyu.php?id=8415464
刑侦解说,http://tvmvip110.club/douyu.php?id=9644669
一目解说,http://tvmvip110.club/douyu.php?id=3643605
经典剧解说,http://tvmvip110.club/douyu.php?id=9665298
宇哥解说,http://tvmvip110.club/douyu.php?id=8651489
漫威漫画,http://tvmvip110.club/douyu.php?id=1952680
国外经典电影,http://tvmvip110.club/douyu.php?id=430501
神剧解说,http://tvmvip110.club/douyu.php?id=8656759
逗迷解说,http://tvmvip110.club/douyu.php?id=421222
指缝解说,http://tvmvip110.club/douyu.php?id=9647834
鱼叔解说,http://tvmvip110.club/douyu.php?id=2413555
老烟斗鬼故事,http://tvmvip110.club/douyu.php?id=2337939
你滴勋宗解说,http://tvmvip110.club/douyu.php?id=9738854
小片片说大片,http://tvmvip110.club/douyu.php?id=4258555
科幻解说,http://tvmvip110.club/douyu.php?id=3508304
武侠解说,http://tvmvip110.club/douyu.php?id=8986636
老秦解说,http://tvmvip110.club/douyu.php?id=9650131
美剧解说,http://tvmvip110.club/douyu.php?id=9123570
骑毛驴解说,http://tvmvip110.club/douyu.php?id=1979257
奇幻解说,http://tvmvip110.club/douyu.php?id=3194372
东倾解说,http://tvmvip110.club/douyu.php?id=8344251
宇宙时空,http://tvmvip110.club/douyu.php?id=9439712
犯罪记录,http://tvmvip110.club/douyu.php?id=9171887
午夜故事,http://tvmvip110.club/douyu.php?id=8722254
电影解说1,http://epg.112114.xyz/douyu/1979257
电影解说4,http://epg.112114.xyz/douyu/2758565
电影解说7,http://epg.112114.xyz/douyu/8799435
电影解说8,http://epg.112114.xyz/douyu/4258555
电影解说10,http://epg.112114.xyz/douyu/8415464
电影解说11,http://epg.112114.xyz/douyu/562225
电影解说14,http://epg.112114.xyz/douyu/8014467

️🐕国际频道,#genre#
半岛新闻(高清),https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
半岛新闻(高清),https://live-hls-web-aje.getaj.net/AJE/02.m3u8
俄罗斯GITV(高清),http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
朝鲜中央电视台(高清),http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
TV(高清),https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
韩国韩国中央(高清),http://119.77.96.184:1935/chn21/chn21/playlist.m3u8
日本·NHK国际频道(高清),https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
韩国iMBC(高清),https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
全天新闻(5G专线),https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
声优广播(5G专线),http://www.uniqueradio.jp/agplayerf/hls/Active.m3u8
韩国阿里郎WORLDworld(5G专线),http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
SBS(5G专线),http://1.245.74.5:1935/live/tv/.m3u8
韩国lKCTV中央台(5G专线),http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
蒙古(5G专线),http://spacetv.in/stream/WUQP6BVK17/56.m3u8
韩国EBS少儿频道(5G专线),http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
韩国MBC频道(5G专线),http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
PBS泰国(5G专线),http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
韩国EBS加一频道(5G专线),http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
儿童频道(5G专线),http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国EBS第一频道(5G专线),http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩国EBSE频道(5G专线),http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
韩国EBS第二频道(5G专线),http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国EBS第一频道(5G专线),http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国·TBS(5G专线),http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8
CJB(5G专线),http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
韩国·国防电视(5G专线),http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
SBS综艺(5G专线),http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
韩国·EBS加二频道(5G专线),http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
阿里郎WORLD(5G专线),http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
KCTV(5G专线),http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
韩国·NBS农业广播(5G专线),https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
BBS佛教广播(5G专线),http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩国-Arirang(5G专线),http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/chunklist_b1728000_sleng.m3u8
韩国-ARS(5G专线),https://media1.cpbc.co.kr:8888/vod/_definst_/mp4:ads/spot_khs.mp4/chunklist.m3u8
韩国-Arirang(5G专线),http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/.m3u8
韩国-Arirang(5G专线),http://amdlive.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/.m3u8
韩国-BBS(5G专线),http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
韩国-BBS(5G专线),http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
韩国-EBS1(5G专线),http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国-EBS2(5G专线),http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国-EBSe(5G专线),http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国-Arirang(5G专线),https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国-KCTV_HV2(5G专线),http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
韩国-MTN(5G专线),http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
World(5G专线),http://nano.teleservice.su:8080/hls/luxury.m3u8
韩国-Arirang(5G专线),http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
SPORTS(5G专线),http://dmitnthvll.cdn.mangomolo.com/dubaisports/smil:dubaisports/chunklist.m3u8?checkedby:iptvcat.com
RACING(5G专线),http://dmisvthvll.cdn.mangomolo.com/events/smil:events.smil/playlist.m3u8?checkedby:iptvcat.com
ANTV(5G专线),http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
ONE(5G专线),http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione.stream.smil/chunklist.m3u8?checkedby:iptvcat.com
泰国PBS(5G专线),http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰国·公共三台(5G专线),http://thaipbs-live.cdn.byteark.com/live/playlist_720p/index.m3u8
亚洲新闻(5G专线),https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
越南坚江频道(5G专线),http://tv.kgtv.vn/live/kgtv/kgtv.m3u8
新马·IKIM(5G专线),http://edge.vediostream.com/abr/tvikim/live/tvikim_480p/chunks.m3u8
越南-CTV(5G专线),http://tv.ctvcamau.vn/live/tv/tv.m3u8
蒙古·MNB综合台(5G专线),http://103.14.38.107:1935/live/mnb.stream/playlist.m3u8
新马·TV3(5G专线),http://live8.cdn.iptv8k.org:80/review_stream/tv3kbmm21/i.m3u8
ALTV泰国(5G专线),https://thaipbs-ujxrch.cdn.byteark.com/live/playlist_1080p/index.m3u8
越南-VBSTV(5G专线),http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/playlist.m3u8
Clarity4K(5G专线),https://d3thiix3tzne5u.cloudfront.net/playlist2160p.m3u8
LoveNature4K(5G专线),https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
越南VTC134K(5G专线),http://vcdn1.vtc.gov.vn:1935/m_4k/smil:4k.smil/playlist.m3u8
俄罗斯中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
BloombergTV4K(5G专线),https://0984ed0046994029aafaa07692005474.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_Bloomberg/playlist.m3u8
MTN(5G专线),http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
KCTV(5G专线),http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
Fashion4K(5G专线),https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
NBS(5G专线),https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
Tomato(5G专线),http://etomatomobile.hscdn.com/etomato.dvr/livestream/playlist.m3u8
CTS(5G专线),https://d34t5yjz1ooymj.cloudfront.net/out/v1/875039d5eba0478fa8375a06b3aa5a37/index.m3u8
선거방송(5G专线),http://necgokr2-724.acs.wecandeo.com/ms/2528/724/index_1.m3u8
JCN(5G专线),https://jcnonair-1108.acs.wecandeo.com/ms/3162/1108/index_1.m3u8
Arirang(5G专线),http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist.m3u8
아름방송(5G专线),https://vod2.abn.co.kr/IPHONE/abn.m3u8
AlhiwarTV,https://mn-nl.mncdn.com/alhiwar_live/smil:alhiwar.smil/playlist.m3u8
AriseNews,https://news.ashttp9.visionip.tv/live/visiontvuk-news-arise-tv-hsslive-25f-16x9-SD/playlist.m3u8
泰国·CTB(5G专线),http://vip.login.in.th:1935/CTB/CTB/playlist.m3u8
NhânDân(5G专线),https://video.nhandan.thienvietjsc.net/live/nhandan720/chunklist.m3u8
NhanDan(5G专线),https://video.nhandan.thienvietjsc.net/live/nhandan720/chunklist_w1915921234.m3u8

✈️GOODTV,#genre#
GOODTV復興禱告,https://dqhxk7sbp7xog.cloudfront.net/osmflivech38.m3u8
GOODTV好消息卡通,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
GOODTV道在人間HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch21-2.m3u8
GOODTV道在人間HD,https://dqhxk7sbp7xog.cloudfront.net/osmflivech2.m3u8
GOODTV好消息HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
GOODTV共享觀點HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch5-2.m3u8
GOODTV好消息HD,https://dqhxk7sbp7xog.cloudfront.net/osmflivech1.m3u8
GOODTV好消息HD,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
GOODTV好醫生HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch9-2.m3u8
GOODTV經典音樂河HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
GOODTV基督教HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch16-2.m3u8
GOODTV空中聖經醫院HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch27-2.m3u8
GOODTV劉三講古HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch24-2.m3u8
GOODTV旅行HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
GOODTV天堂敬拜HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch30-2.m3u8
GOODTV天堂敬拜HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch28-2.m3u8
GOODTV聽我唱HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch31-2.m3u8
GOODTV維他命HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch12-2.m3u8
GOODTV迎接復興HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch7-2.m3u8
GOODTV耶穌HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch17-2.m3u8
GOODTV展翅上騰HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch18-2.m3u8
GOODTV真情部落格HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch3-2.m3u8
GOODTV真情部落格HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch14-2.m3u8
GoodTV经典音乐,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
GoodTV真情部落,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch3-2.m3u8
GOODTV复兴祷告,https://dqhxk7sbp7xog.cloudfront.net/osmflivech38.m3u8
GoodTV爱旅行,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
GOODTV卡通,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
GOODTV空中圣经学院,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch27-2.m3u8
GOODTV经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
TV2,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
TV2,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
香港佛陀教育,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀教育,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
大愛1臺,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛2臺,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
好消息电视台1,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
好消息电视台2,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
真情部落,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch3-2.m3u8
爱旅行台,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
经典音乐,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
創世電視,https://cdn.deepcore.online/hlsme/ctv_hk_720.m3u8
創世電視,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
好消息综合1,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch49-2.m3u8
好消息综合2,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch50-2.m3u8
好时光,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch51-2.m3u8
好消息卡通,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
好消息综合,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
好消息综合,https://dqhxk7sbp7xog.cloudfront.net/osmflivech1.m3u8
好消息真理,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
好消息综合,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
好消息真理,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
真情部落格,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch3-2.m3u8
真情部落格,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch14-2.m3u8
共享观点,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch5-2.m3u8
慕主音乐,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
迎接愎兴,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch7-2.m3u8
爱+好医生,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch9-2.m3u8
孙叔唱副歌,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch12-2.m3u8
我们旅行,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
真情之夜,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch15-2.m3u8
叶光明牧师,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch16-2.m3u8
国际讲员,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch18-2.m3u8
大卫鲍森,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch17-2.m3u8
恩典时分,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch20-2.m3u8
华语讲员,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch21-2.m3u8
空中圣经学院,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch27-2.m3u8
刘三讲古,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch24-2.m3u8
诗歌精选,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch28-2.m3u8
经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch29-2.m3u8
福音布道音乐,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch31-2.m3u8
敬拜赞美音乐,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch30-2.m3u8
祷告与转化,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch32-2.m3u8
研经培灵,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch33-2.m3u8
天父的心,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch35-2.m3u8
末世信息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch38-2.m3u8
台中好聖诞,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch39-2.m3u8
转转发现,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch40-2.m3u8
爱+好医生1,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch42-2.m3u8
幸福来敲门,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch43-2.m3u8
新约妙妙妙,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
新约妙妙妙,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch45-2.m3u8
牧者频道,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch47-2.m3u8
韩国-BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
净宗学院网络台,https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b
生命电视台,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8

🌐稳定岗苔,#genre#
凤凰卫视中文,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=1
凤凰卫视资讯,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=2
TVB翡翠台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=5
TVB无线新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=6
TVB财经体育资讯台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=7
TVB J2台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=8
TVB明珠台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=9
香港有线新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=11
香港有线18台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=12
香港有线高清603台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=13
香港有线体育台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=14
香港有线财经资讯台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=15
NOW新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=17
ViuTV,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=19
ViuTVSix,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=20
香港国际财经台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=22
HOY资讯台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=23
HOY TV,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=24
港台电视31,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=26
港台电视32,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=27
香港卫视HKS,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=30
耀才财经,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=32
澳门莲花,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=35
澳門卫视,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=36
澳视资讯,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=37
澳視澳門,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=38
澳門Macau,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=39
澳视综艺,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=40
中天新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=43
东森新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=44
东森财经新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=45
中视新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=46
台视新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=47
三立新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=48
三立iNEWS,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=49
民视新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=50
华视新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=51
镜电视新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=52
寰宇新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=53
TVBS新闻台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=54
TVBS HD,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=56
TVBS欢乐台,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=57
中视HD,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=60
台视HD,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=61
民视HD,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=62
华视HD,http://47.113.189.55/iptv/iptv.php?key=3b36460a91f8de28fac8f1758dcb012d&id=63
